utt_id,emotion,session,wav_path
Ses02M_impro06_M006,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M006.wav
Ses02M_impro06_M007,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M007.wav
Ses02M_impro06_M008,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M008.wav
Ses02M_impro06_M009,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M009.wav
Ses02M_impro06_M010,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M010.wav
Ses02M_impro06_M011,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M011.wav
Ses02M_impro06_M012,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M012.wav
Ses02M_impro06_M013,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M013.wav
Ses02M_impro06_M014,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M014.wav
Ses02M_impro06_M015,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M015.wav
Ses02M_impro06_M016,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M016.wav
Ses02M_impro06_M017,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M017.wav
Ses02M_impro06_M018,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M018.wav
Ses02M_impro06_M019,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M019.wav
Ses02M_impro06_M020,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M020.wav
Ses02M_impro06_M021,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M021.wav
Ses02M_impro06_M022,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M022.wav
Ses02M_impro06_M023,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M023.wav
Ses02M_impro07_F014,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F014.wav
Ses02M_impro07_F015,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F015.wav
Ses02M_impro07_F016,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F016.wav
Ses02M_impro07_F017,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F017.wav
Ses02M_impro07_F018,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F018.wav
Ses02M_impro07_F019,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F019.wav
Ses02M_impro07_F020,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F020.wav
Ses02M_impro07_F021,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F021.wav
Ses02M_impro07_F024,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F024.wav
Ses02M_impro07_F028,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F028.wav
Ses02M_impro07_F029,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F029.wav
Ses02M_impro07_M009,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M009.wav
Ses02M_impro07_M010,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M010.wav
Ses02M_impro07_M011,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M011.wav
Ses02M_impro07_M023,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M023.wav
Ses02M_impro07_M024,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M024.wav
Ses02M_impro07_M025,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M025.wav
Ses02M_impro07_M026,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M026.wav
Ses02M_impro07_M030,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M030.wav
Ses02M_impro08_F006,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F006.wav
Ses02M_impro08_F007,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F007.wav
Ses02M_impro08_F008,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F008.wav
Ses02M_impro08_F010,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F010.wav
Ses02M_impro08_F019,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F019.wav
Ses02M_impro08_F023,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F023.wav
Ses02M_impro08_F024,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F024.wav
Ses02M_impro08_F025,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F025.wav
Ses02M_impro08_F026,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F026.wav
Ses02M_impro08_F027,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F027.wav
Ses02M_impro08_F028,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F028.wav
Ses02M_impro08_F030,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F030.wav
Ses02M_impro08_M000,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M000.wav
Ses02M_impro08_M002,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M002.wav
Ses02M_impro08_M003,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M003.wav
Ses02M_impro08_M004,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M004.wav
Ses02M_impro08_M005,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M005.wav
Ses02M_impro08_M007,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M007.wav
Ses02M_impro08_M008,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M008.wav
Ses02M_impro08_M009,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M009.wav
Ses02M_impro08_M010,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M010.wav
Ses02M_impro08_M011,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M011.wav
Ses02M_impro08_M012,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M012.wav
Ses02M_impro08_M013,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M013.wav
Ses02M_impro08_M014,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M014.wav
Ses02M_impro08_M015,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M015.wav
Ses02M_impro08_M016,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M016.wav
Ses02M_impro08_M017,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M017.wav
Ses02M_impro08_M018,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M018.wav
Ses02M_impro08_M019,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M019.wav
Ses02M_impro08_M020,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M020.wav
Ses02M_impro08_M021,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M021.wav
Ses02M_impro08_M022,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M022.wav
Ses02M_impro08_M023,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M023.wav
Ses02M_impro08_M024,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M024.wav
Ses02M_impro08_M025,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M025.wav
Ses02M_impro08_M026,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M026.wav
Ses02M_impro08_M027,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M027.wav
Ses02M_impro08_M028,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M028.wav
Ses02M_impro08_M029,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M029.wav
Ses02M_impro08_M030,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M030.wav
Ses02M_impro08_M031,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M031.wav
Ses02M_script01_1_F015,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F015.wav
Ses02M_script01_1_F018,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F018.wav
Ses02M_script01_1_F021,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F021.wav
Ses02M_script01_1_F023,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F023.wav
Ses02M_script01_1_F025,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F025.wav
Ses02M_script01_1_F026,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F026.wav
Ses02M_script01_1_F027,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F027.wav
Ses02M_script01_1_F032,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F032.wav
Ses02M_script01_1_F033,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F033.wav
Ses02M_script01_1_F034,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F034.wav
Ses02M_script01_1_F035,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F035.wav
Ses02M_script01_1_F036,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F036.wav
Ses02M_script01_1_F037,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F037.wav
Ses02M_script01_1_F041,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F041.wav
Ses02M_script01_1_M003,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M003.wav
Ses02M_script01_1_M004,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M004.wav
Ses02M_script01_1_M005,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M005.wav
Ses02M_script01_1_M012,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M012.wav
Ses02M_script01_1_M013,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M013.wav
Ses02M_script01_1_M016,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M016.wav
Ses02M_script01_1_M017,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M017.wav
Ses02M_script01_1_M018,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M018.wav
Ses02M_script01_1_M021,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M021.wav
Ses02M_script01_1_M024,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M024.wav
Ses02M_script01_1_M025,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M025.wav
Ses02M_script01_1_M026,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M026.wav
Ses02M_script01_1_M027,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M027.wav
Ses02M_script01_1_M028,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M028.wav
Ses02M_script01_1_M035,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M035.wav
Ses02M_script01_1_M036,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M036.wav
Ses02M_script01_1_M037,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M037.wav
Ses02M_script01_1_M038,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M038.wav
Ses02M_script01_1_M039,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M039.wav
Ses02M_script01_1_M041,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M041.wav
Ses02M_script01_2_F000,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F000.wav
Ses02M_script01_2_F001,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F001.wav
Ses02M_script01_2_F002,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F002.wav
Ses02M_script01_2_F003,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav
Ses02M_script01_2_F005,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F005.wav
Ses02M_script01_2_F006,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F006.wav
Ses02M_script01_2_F010,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F010.wav
Ses02M_script01_2_F013,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F013.wav
Ses02M_script01_2_M001,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M001.wav
Ses02M_script01_2_M004,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M004.wav
Ses02M_script01_2_M005,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M005.wav
Ses02M_script01_2_M007,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M007.wav
Ses02M_script01_2_M016,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M016.wav
Ses02M_script01_2_M017,ang,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M017.wav
Ses02M_script01_3_F001,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F001.wav
Ses02M_script01_3_F002,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F002.wav
Ses02M_script01_3_F003,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F003.wav
Ses02M_script01_3_F007,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F007.wav
Ses02M_script01_3_F008,neu,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F008.wav
Ses02M_script01_3_F009,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F009.wav
Ses02M_script01_3_F012,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F012.wav
Ses02M_script01_3_F013,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F013.wav
Ses02M_script01_3_F019,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F019.wav
Ses02M_script01_3_F021,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F021.wav
Ses02M_script01_3_F025,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F025.wav
Ses02M_script01_3_F026,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F026.wav
Ses02M_script01_3_F027,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F027.wav
Ses02M_script01_3_F028,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F028.wav
Ses02M_script01_3_M000,hap,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M000.wav
Ses02M_script01_3_M020,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M020.wav
Ses02M_script01_3_M021,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M021.wav
Ses02M_script01_3_M022,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M022.wav
Ses02M_script01_3_M025,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M025.wav
Ses02M_script01_3_M026,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M026.wav
Ses02M_script01_3_M027,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M027.wav
Ses02M_script01_3_M028,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M028.wav
Ses02M_script01_3_M029,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M029.wav
Ses02M_script01_3_M030,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M030.wav
Ses02M_script01_3_M031,sad,Session2,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M031.wav
